subid,justifications,item,theme-MM,theme 2- MM,theme-AA,theme 2-AA,theme-HY,theme 2- HY,,Agreement,2nd Agreement,Final theme
SH100416-3,dirty and they cleaned the house,shoes in house,disrespect,,disrespect,,disrespect,,,1,,disrespect
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,they might want some and be thirsty ,drink,disrespect,,disrespect,,disrespect,,,1,,disrespect
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,there are elders and it's rude to come dressed like that,slippers,disrespect,,disrespect,,disrespect,,,1,,disrespect
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,they might want some ,fasting,disrespect,,disrespect,social order,disrespect,,,1,,disrespect
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,because it’s the religious rule for praying,prayer,religion,,religious,,religious,,,1,,religious
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,everyone is mourning ,red clothes,social order,,social order,,social order,,,1,,social order
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,it's rude and you're speaking to God,joke,religion,,religious,,religious,,,1,,religious
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
SH100416-3,,,,,,,,,,,,
PM100416-4,her friend might fall and get hurt,push,injury,,injury,,injury,,,1,,injury
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,it's dirty and the food will get dirty,table,disrespect,,wrong,,wrong,,,1,,wrong
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,it's disrespectful to her friend,bad name,disrespect,,disrespect,,disrespect,,,1,,disrespect
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,must follow rules ,swimsuit,social order,,social order,,social order,,,1,,social order
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,her friend will get upset because she put in lots of effort,drawing,disrespect,,disrespect,,disrespect,,,1,,disrespect
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,disrespectful ,teacher,disrespect,,disrespect,,disrespect,,,1,,disrespect
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,someone can't use that space and it's her responsibility to clean it,toys,disrespect,,disrespect,,social order,disrespect,,1,,disrespect
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,"disrespectful to elders, must apologize",back to elder,disrespect,,disrespect,,disrespect,,,1,,disrespect
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,"when you're not sure you should ask, it's dirty and you walk outside with your shoes",shoes in house,social order,,social order,disrespect,wrong,disrespect,,1,,disrespect
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,when you have guests you have to ask them if they want anything,drink,social order,,social order,,social order,,,1,,social order
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,it's inappropriate,slippers,wrong,,social order,,social order,,,1,,social order
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,they're fasting and will want some,fasting,disrespect,,wrong,,disrespect,,,0,disrespect,disrespect
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,the rule is to first wash up,prayer,social order,,social order,,religious,social order,,1,,social order
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,it's inappropriate for mourning,red clothes,wrong,,social order,,social order,,,1,,social order
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,at home a little bit in front of others its bad,joke,wrong,,social order,,wrong,,,0,wrong,wrong
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
PM100416-4,,,,,,,,,,,,
HR100416-5,friend will get hurt,push,injury,,injury,,injury,,,1,,injury
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,it's dirty and parents will punish,table,wrong,,wrong,,wrong,,,1,,wrong
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,why would you do this to your friend?,bad name,embarrassing,,wrong,disrespect,wrong,,,1,,wrong
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,inappropriate,swimsuit,wrong,,social order,,social order,,,1,,social order
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,the friend put in effort and she just ripped it,drawing,disrespect,,disrespect,,disrespect,,,1,,disrespect
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,it's rude and the other person doesn't want people to know their name,teacher,disrespect,,disresepct,,disrespect,,,1,,disrespect
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,"should clean up your own things, you are responsible for your things",toys,social order,,wrong,,social order,,,0,social order,social order
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,"disrespectful to elders, should ask permission",back to elder,disrespect,,disrespectful,,disrespect,,,1,,disrespect
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,"Iranians take their shoes off in the house, so it's rude otherwise",shoes in house,social order,,disrespect,,social order,,,0,social order,social order
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,"it’s rude to want something, get it, and not offer to your guests",drink,social order,disrespect,disrespect ,,disrespect,,,1,,disrespect
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,it's rude to go in house slippers- you have to wear appropriateclothes,slippers,social order,,disrespect,social order,social order,,,1,,social order
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,it's rude to eat in front of hungry people,fasting,disrespect,,disrespect,social order,disrespect,,,1,,disrespect
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,you're not clean and its rude for prayers,prayer,religion,,religious,,religious,,,1,,religious
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,"it's rude and everyone else is wearing black, it's as if you don't believe in Imam Hussein",red clothes,religion,,disrespect,,social order,religious,,0,religious,religious
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,"everyone is praying, you say a joke and it's distracting. They'll get angry because they are talking to God",joke,religion,disrespect,religious,,religious,,,1,,religious
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
HR100416-5,,,,,,,,,,,,
AG100416-6,disrespectful,back to elder,disrespect,,disrespect,,disrespect,,,1,,disrespect
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,dirty,shoes in house,disrespect,,wrong,,wrong,,,1,,wrong
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,should ask the others,drink,social order,,disrespect,,disrespect,wrong,,1,,disrespect
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,inappropriate and rude,slippers,wrong,disrespect,disrespectful,,social order,disrespect,,1,,disrespect
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,"that's dirty, it's where we put our food",table,social order,,wrong,,wrong,,,1,,wrong
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,his friend will get hurt,push,injury,,injury,,injury,,,1,,injury
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,inappropriate,swimsuit,wrong,,social order,,social order,,,1,,social order
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,it's rude,bad name,disrespect,,disrespect,,disrespect,,,1,,disrespect
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,disrespectful,teacher,disrespect,,disrespect,,disrespect,,,1,,disrespect
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,the other child put in effort,drawing,disrespect,,disrespect,,disrespect,,,1,,disrespect
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,isn't following the rules,toys,social order,,social order,,social order,,,1,,social order
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,they'll get hungry,fasting,disrespect,,disrespect,,disrespect,,,1,,disrespect
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,it goes against religious rule,prayer,religion,,religious,,religious,,,1,,religious
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,should wear black not happy clothes,red clothes,social order,,social order,,social order,,,1,,social order
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,you shouldn't talk during prayer,joke,religion,,religious,,religious,,,1,,religious
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
AG100416-6,,,,,,,,,,,,
SM100416-7,disrespectful,back to elder,disrespect,,disrespect,,disrespect,,,1,,disrespect
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,shoes are dirty,shoes in house,disrespect,,wrong,,wrong,,,1,,wrong
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,NA,drink,NA,,NA,,NA,,,NA,,NA
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,inappropriate but maybe he didn't have nice shoes ,slippers,ok,wrong,social order,OK,social order,,,1,,social order
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,it's dirty and that's where you eat,table,disrespect,social order,wrong,,wrong,,,1,,wrong
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,maybe it was a joke,push,ok,,OK,,OK,,,1,,OK
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,inappropriate,swimsuit,wrong,,social order,,social order,,,1,,social order
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,friend might get upset,bad name,disrespect,,disrespect,,disrespect,,,1,,disrespect
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,disrespectful to elders,teacher,disrespect,,disrespect,,disrespect,,,1,,disrespect
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,it's rude,drawing,disrespect,,disrespect,,disrespect,,,1,,disrespect
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,everyone is cleaning she has to as well,toys,social order,,social order,,social order,,,1,,social order
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,maybe she couldn't fast- they'll be hungry,fasting,ok,,disrespect,wrong,disrespect,,,1,,disrespect
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,should be clean for prayer,prayer,social order,,religious,,religious,,,1,,religious
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,everyone is mourning so it's inappropriate,red clothes,social order,,social norm,,social order,,,1,,social order
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,you're not supposed to laugh during prayer,joke,social order,,religious,,religious,,,1,,religious
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
SM100416-7,,,,,,,,,,,,
EA100416-8,her friend might get hurt and hit her head,push,injury,,injury,,injury,,,1,,injury
EA100416-8,,,,,,,,,,,,
EA100416-8,,,,,,,,,,,,
EA100416-8,,,,,,,,,,,,
EA100416-8,,,,,,,,,,,,
EA100416-8,,,,,,,,,,,,
EA100416-8,,,,,,,,,,,,
EA100416-8,,,,,,,,,,,,
EA100416-8,,,,,,,,,,,,
EA100416-8,the table will get dirty ad it's disrespectful to the table setting and food ,table,disrespect,,disrespect,wrong,disrespect,,,1,,disrespect
EA100416-8,,,,,,,,,,,,
EA100416-8,,,,,,,,,,,,
EA100416-8,,,,,,,,,,,,
EA100416-8,,,,,,,,,,,,
EA100416-8,,,,,,,,,,,,
EA100416-8,,,,,,,,,,,,
EA100416-8,,,,,,,,,,,,
EA100416-8,,,,,,,,,,,,
EA100416-8,"disrespectful to the other child, will get upset",bad name,disrespect,,disrespect,,disrespect,,,1,,disrespect
EA100416-8,,,,,,,,,,,,
EA100416-8,,,,,,,,,,,,
EA100416-8,,,,,,,,,,,,
EA100416-8,,,,,,,,,,,,
EA100416-8,,,,,,,,,,,,
